Subj_idx,Stimulus,Response,Confidence,RT_dec,DotDiff,Accuracy
4,0,0,4,0.513,3.85,1
4,0,0,4,0.442,3.75,1
4,0,1,5,0.712,3.75,0
4,0,1,1,2.124,3.85,0
4,1,1,3,0.699,3.95,1
4,0,0,1,2.961,3.95,1
4,0,0,3,0.542,3.85,1
4,0,1,3,3.146,3.85,0
4,0,0,4,0.604,3.95,1
4,0,1,3,0.755,3.95,0
4,0,0,4,0.62,4.05,1
4,1,0,2,0.588,4.05,0
4,0,0,3,0.3,4.15,1
4,1,1,1,2.957,4.15,1
4,1,1,2,0.513,4.05,1
4,0,0,4,0.201,4.05,1
4,0,1,1,1.107,3.95,0
4,1,0,2,0.812,4.05,0
4,1,0,4,0.574,4.15,0
4,0,1,1,0.844,4.25,0
4,1,0,3,0.6,4.35,0
4,0,0,3,0.714,4.45,1
4,0,1,4,0.915,4.45,0
4,0,0,4,0.541,4.55,1
4,0,0,3,0.448,4.55,1
4,1,0,4,0.748,4.45,0
4,1,1,4,0.522,4.55,1
4,1,1,4,0.411,4.55,1
4,1,1,4,0.746,4.45,1
4,0,0,3,0.612,4.45,1
4,1,1,4,0.302,4.35,1
4,1,1,4,0.425,4.35,1
4,0,0,4,0.267,4.25,1
4,1,1,4,2.781,4.25,1
4,1,1,3,0.697,4.15,1
4,0,0,3,0.433,4.15,1
4,0,0,3,0.835,4.05,1
4,1,0,1,4.108,4.05,0
4,1,1,5,0.519,4.15,1
4,1,1,3,0.405,4.15,1
4,0,0,4,0.331,4.05,1
4,0,0,3,4.593,4.05,1
4,0,1,4,0.849,3.95,0
4,0,1,4,1.678,4.05,0
4,0,0,5,2.746,4.15,1
4,0,1,1,0.569,4.15,0
4,1,1,4,0.316,4.25,1
4,0,0,4,0.684,4.25,1
4,0,0,5,1.711,4.15,1
4,0,0,4,1.009,4.15,1
4,0,0,4,0.525,4.05,1
4,0,1,4,0.501,4.05,0
4,0,0,4,0.513,4.15,1
4,1,1,4,0.32,4.15,1
4,0,0,1,1.222,4.05,1
4,1,1,4,0.463,4.05,1
4,1,1,4,1.42,3.95,1
4,0,0,2,0.71,3.95,1
4,0,1,4,0.933,3.85,0
4,1,0,4,0.393,3.95,0
4,1,1,4,0.416,4.05,1
4,0,0,4,2.197,4.05,1
4,1,1,3,0.482,3.95,1
4,0,0,4,0.417,3.95,1
4,0,1,3,0.276,3.85,0
5,1,0,2,0.415,3.65,0
5,0,0,4,0.895,3.75,1
5,0,0,6,0.942,3.75,1
5,0,0,6,0.671,3.65,1
5,1,1,4,0.577,3.65,1
5,0,0,5,0.437,3.55,1
5,1,1,3,1.153,3.55,1
5,0,0,5,0.547,3.45,1
5,1,0,3,0.634,3.45,0
5,1,0,4,0.758,3.55,0
5,0,0,6,0.503,3.65,1
5,1,0,3,0.875,3.65,0
5,1,0,4,0.807,3.75,0
5,1,1,5,0.468,3.85,1
5,1,1,3,0.83,3.85,1
5,1,0,4,0.863,3.75,0
5,0,0,4,0.7,3.85,1
5,0,0,6,1.557,3.85,1
5,0,0,3,1.115,3.75,1
5,0,0,4,1.228,3.75,1
5,1,1,5,0.521,3.65,1
5,0,0,6,0.726,3.65,1
5,0,0,5,0.484,3.55,1
5,0,0,5,0.564,3.55,1
5,1,1,2,0.89,3.45,1
5,1,0,3,0.651,3.45,0
5,1,0,6,0.867,3.55,0
5,1,1,6,0.503,3.65,1
5,0,0,6,0.531,3.65,1
5,1,0,1,1.32,3.55,0
5,1,0,3,1.244,3.65,0
5,0,0,5,1.167,3.75,1
5,1,0,1,1.112,3.75,0
5,1,0,1,0.982,3.85,0
5,1,1,5,0.682,3.95,1
5,1,0,1,0.833,3.95,0
5,0,0,6,1.261,4.05,1
5,0,0,4,0.612,4.05,1
5,1,0,4,0.652,3.95,0
5,1,1,6,0.425,4.05,1
5,1,0,3,0.627,4.05,0
5,0,0,6,0.516,4.15,1
5,1,1,5,0.489,4.15,1
5,0,0,5,1.147,4.05,1
5,0,0,5,0.418,4.05,1
5,0,0,4,0.633,3.95,1
5,1,1,4,0.635,3.95,1
5,0,0,4,0.806,3.85,1
5,1,0,4,0.669,3.85,0
5,0,0,5,0.401,3.95,1
5,1,1,5,0.767,3.95,1
5,1,1,4,0.449,3.85,1
5,0,0,5,0.48,3.85,1
5,1,0,5,0.711,3.75,0
5,1,1,3,0.656,3.85,1
5,1,1,3,0.622,3.85,1
5,1,1,6,0.516,3.75,1
5,1,1,5,0.374,3.75,1
5,0,0,6,0.409,3.65,1
5,0,1,1,0.849,3.65,0
5,0,0,4,0.659,3.75,1
5,0,0,2,0.529,3.75,1
5,1,1,2,0.781,3.65,1
5,0,0,6,0.395,3.65,1
5,0,0,6,0.42,3.55,1
5,0,0,6,0.393,3.55,1
5,1,1,2,0.77,3.45,1
5,1,1,1,1.16,3.45,1
5,1,1,1,0.85,3.35,1
5,1,0,2,1.61,3.35,0
5,0,0,6,0.405,3.45,1
5,1,0,2,0.856,3.45,0
5,1,1,2,0.598,3.55,1
5,0,0,6,0.49,3.55,1
5,1,0,2,0.635,3.45,0
5,1,1,2,0.615,3.55,1
5,1,0,2,0.81,3.55,0
5,1,1,2,0.586,3.65,1
5,0,0,3,0.501,3.65,1
5,0,0,5,0.366,3.55,1
5,1,1,2,0.803,3.55,1
5,1,0,3,0.491,3.45,0
5,1,1,5,0.486,3.55,1
5,0,0,4,0.589,3.55,1
5,1,1,3,0.629,3.45,1
5,0,1,3,0.731,3.45,0
5,0,0,4,0.502,3.55,1
5,0,0,5,0.373,3.55,1
5,1,1,4,0.578,3.45,1
5,0,1,3,0.53,3.45,0
5,1,1,3,0.517,3.55,1
5,0,0,6,0.574,3.55,1
5,1,1,4,0.649,3.45,1
5,1,1,3,0.485,3.45,1
5,0,0,5,0.528,3.35,1
5,1,0,5,0.505,3.35,0
5,1,0,3,0.529,3.45,0
5,1,1,3,0.488,3.55,1
5,1,0,4,0.482,3.55,0
5,1,1,4,0.315,3.65,1
5,0,0,5,0.509,3.65,1
5,0,0,3,0.586,3.55,1
5,0,0,6,0.324,3.55,1
5,0,0,3,0.554,3.45,1
5,1,1,3,0.522,3.45,1
5,0,0,4,0.444,3.35,1
5,0,0,5,0.439,3.35,1
5,0,0,2,0.496,3.25,1
5,1,0,5,0.401,3.25,0
5,1,0,2,0.708,3.35,0
5,1,1,4,0.414,3.45,1
5,1,1,5,0.397,3.45,1
5,0,0,5,0.408,3.35,1
5,1,0,4,0.409,3.35,0
5,1,1,4,0.736,3.45,1
5,0,0,4,0.474,3.45,1
5,1,1,5,0.462,3.35,1
5,1,0,4,0.431,3.35,0
5,1,0,3,0.422,3.45,0
5,1,0,3,0.432,3.55,0
5,0,0,3,0.458,3.65,1
5,0,0,4,0.364,3.65,1
5,1,1,4,0.407,3.55,1
5,1,1,5,0.415,3.55,1
5,1,1,3,0.519,3.45,1
5,0,0,4,0.301,3.45,1
5,1,1,1,0.733,3.35,1
5,0,0,3,0.399,3.35,1
5,0,0,3,0.419,3.25,1
5,0,0,4,0.413,3.25,1
5,1,0,3,0.359,3.15,0
5,0,1,3,0.424,3.25,0
5,1,1,4,0.361,3.35,1
5,0,1,6,0.491,3.35,0
5,1,1,5,0.375,3.45,1
5,1,0,2,0.493,3.45,0
5,0,0,3,0.476,3.55,1
5,1,0,3,0.545,3.55,0
5,1,1,5,0.376,3.65,1
5,1,1,3,0.447,3.65,1
5,1,1,5,0.346,3.55,1
5,1,1,6,0.345,3.55,1
5,0,0,5,0.727,3.45,1
5,0,0,1,0.459,3.45,1
5,0,0,3,0.582,3.35,1
5,0,1,4,0.423,3.35,0
5,1,1,4,0.474,3.45,1
5,0,0,5,0.441,3.45,1
5,0,0,4,0.499,3.35,1
5,0,0,5,0.371,3.35,1
5,1,0,2,1.75,3.25,0
5,1,0,3,0.791,3.35,0
5,1,1,3,0.626,3.45,1
5,1,1,4,0.385,3.45,1
5,0,0,5,1.034,3.35,1
5,1,1,5,0.557,3.35,1
5,1,1,4,0.35,3.25,1
5,0,0,4,0.519,3.25,1
5,1,1,4,0.414,3.15,1
5,1,1,3,0.374,3.15,1
5,1,0,4,0.491,3.05,0
5,1,1,5,0.472,3.15,1
5,0,0,5,0.436,3.15,1
5,0,0,5,0.42,3.05,1
5,1,0,4,0.699,3.05,0
5,1,0,2,0.702,3.15,0
5,1,1,4,0.585,3.25,1
5,0,0,3,0.54,3.25,1
5,1,1,5,0.45,3.15,1
5,0,0,6,0.964,3.15,1
5,0,0,4,0.94,3.05,1
5,0,0,4,0.535,3.05,1
5,1,1,4,0.48,2.95,1
5,0,0,5,0.389,2.95,1
5,1,1,4,0.635,2.85,1
5,0,1,4,0.614,2.85,0
5,1,0,5,0.48,2.95,0
5,1,1,4,0.451,3.05,1
5,0,0,4,0.487,3.05,1
5,1,1,2,0.688,2.95,1
5,1,1,3,0.425,2.95,1
5,1,1,3,0.561,2.85,1
5,1,1,4,0.468,2.85,1
5,1,0,3,0.504,2.75,0
5,0,0,4,0.551,2.85,1
5,0,0,6,0.507,2.85,1
5,0,1,3,0.509,2.75,0
5,0,0,4,0.813,2.85,1
5,1,1,3,0.503,2.85,1
5,0,0,4,0.496,2.75,1
5,0,0,3,0.649,2.75,1
5,0,0,3,0.543,2.65,1
5,1,0,3,0.665,2.65,0
5,1,1,3,0.515,2.75,1
5,1,0,3,0.773,2.75,0
5,1,1,3,0.664,2.85,1
5,0,0,3,0.533,2.85,1
5,1,0,5,0.505,2.75,0
5,1,1,3,0.984,2.85,1
5,0,0,4,0.527,2.85,1
5,1,0,4,0.546,2.75,0
5,1,1,4,0.687,2.85,1
5,1,1,5,1.642,2.85,1
5,1,0,5,0.716,2.75,0
5,0,0,5,0.52,2.85,1
5,0,0,4,0.687,2.85,1
5,1,1,4,0.489,2.75,1
5,1,0,4,0.481,2.75,0
5,1,1,5,0.731,2.85,1
5,0,0,5,0.488,2.85,1
6,0,0,5,0.427,3.85,1
6,1,1,4,0.974,3.85,1
6,0,0,5,0.503,3.75,1
6,0,0,4,0.588,3.75,1
6,1,1,5,0.585,3.65,1
6,0,0,4,0.455,3.65,1
6,1,1,4,0.394,3.55,1
6,0,0,5,0.459,3.55,1
6,0,0,3,1.08,3.45,1
6,0,0,3,0.692,3.45,1
6,1,1,3,0.899,3.35,1
6,0,0,3,0.567,3.35,1
6,0,1,3,0.567,3.25,0
6,0,0,4,0.536,3.35,1
6,1,1,4,0.63,3.35,1
6,1,0,3,0.509,3.25,0
6,0,1,2,1.124,3.35,0
6,0,1,3,0.771,3.45,0
6,0,0,3,0.644,3.55,1
6,1,1,5,0.564,3.55,1
6,1,0,2,0.933,3.45,0
6,1,1,5,0.445,3.55,1
6,0,0,5,0.726,3.55,1
6,1,1,4,0.692,3.45,1
6,0,0,5,1.755,3.45,1
6,0,1,4,1.825,3.35,0
6,0,0,4,0.463,3.45,1
6,0,0,3,1.172,3.45,1
6,1,0,4,1.087,3.35,0
6,0,0,3,1.859,3.45,1
6,1,1,4,1.222,3.45,1
6,1,1,2,1.447,3.35,1
6,0,1,3,1.119,3.35,0
6,0,0,5,1.05,3.45,1
6,0,0,4,1.012,3.45,1
6,1,1,5,1.279,3.35,1
6,0,1,4,1.135,3.35,0
6,0,1,4,0.67,3.45,0
6,1,1,5,0.381,3.55,1
6,1,1,6,0.709,3.55,1
6,0,1,5,1.171,3.45,0
6,0,0,3,1.044,3.55,1
6,0,1,4,1.159,3.55,0
6,1,1,3,0.79,3.65,1
6,0,0,2,0.567,3.65,1
6,0,0,2,0.784,3.55,1
6,1,0,4,0.457,3.55,0
6,0,0,5,0.377,3.65,1
6,1,1,3,0.444,3.65,1
6,0,1,3,0.6,3.55,0
6,0,0,3,1.566,3.65,1
6,0,0,6,0.443,3.65,1
6,1,0,5,0.495,3.55,0
6,0,0,5,0.543,3.65,1
6,0,0,5,0.516,3.65,1
6,0,0,5,0.49,3.55,1
6,1,0,5,0.679,3.55,0
6,1,1,3,0.528,3.65,1
6,0,0,6,0.299,3.65,1
6,0,0,6,0.349,3.55,1
6,0,0,5,0.586,3.55,1
6,1,1,5,0.446,3.45,1
6,1,1,5,0.454,3.45,1
6,1,1,5,0.877,3.35,1
6,0,1,5,0.38,3.35,0
6,1,1,6,0.269,3.45,1
6,0,1,4,1.33,3.45,0
6,0,0,5,0.833,3.55,1
6,0,1,5,0.576,3.55,0
6,0,1,5,0.598,3.65,0
6,1,1,5,0.486,3.75,1
6,0,1,4,1.434,3.75,0
6,1,1,5,0.379,3.85,1
6,1,1,5,0.337,3.85,1
6,0,0,4,0.739,3.75,1
6,0,1,4,0.637,3.75,0
6,0,0,4,0.893,3.85,1
6,1,1,6,0.395,3.85,1
6,0,0,6,0.722,3.75,1
6,0,1,4,0.549,3.75,0
6,1,1,4,0.485,3.85,1
6,1,1,5,0.489,3.85,1
6,0,0,5,0.537,3.75,1
6,0,1,4,0.489,3.75,0
6,0,0,2,1.166,3.85,1
6,1,1,4,0.285,3.85,1
6,0,0,6,0.256,3.75,1
6,0,0,4,0.659,3.75,1
6,1,1,5,0.41,3.65,1
6,0,0,5,0.332,3.65,1
6,1,1,3,0.586,3.55,1
6,0,1,3,0.72,3.55,0
6,0,0,5,0.55,3.65,1
6,0,0,4,1.189,3.65,1
6,1,1,3,0.728,3.55,1
6,0,0,2,0.531,3.55,1
6,0,0,2,0.676,3.45,1
6,0,0,2,0.756,3.45,1
6,1,1,4,0.458,3.35,1
6,1,1,4,0.445,3.35,1
6,0,0,4,0.376,3.25,1
6,0,0,4,0.521,3.25,1
6,0,0,5,0.292,3.15,1
6,1,1,6,0.566,3.15,1
6,1,0,6,0.273,3.05,0
6,1,0,5,0.468,3.15,0
6,0,0,5,0.271,3.25,1
6,1,1,5,0.539,3.25,1
6,0,0,3,0.861,3.15,1
6,0,0,5,0.348,3.15,1
6,0,1,2,0.56,3.05,0
6,0,0,4,0.216,3.15,1
6,1,1,3,0.253,3.15,1
6,0,0,5,0.396,3.05,1
6,1,1,3,0.201,3.05,1
6,1,1,5,0.261,2.95,1
6,0,0,4,0.573,2.95,1
6,0,1,2,0.632,2.85,0
6,0,1,4,0.936,2.95,0
6,1,1,4,0.409,3.05,1
6,0,1,2,0.896,3.05,0
6,0,1,3,0.58,3.15,0
6,1,1,3,1.195,3.25,1
6,1,1,4,0.312,3.25,1
6,0,1,5,0.283,3.15,0
6,0,0,3,0.534,3.25,1
6,0,0,2,0.629,3.25,1
6,1,1,4,0.3,3.15,1
6,0,0,3,0.678,3.15,1
6,0,0,3,0.472,3.05,1
6,1,1,4,0.41,3.05,1
6,0,0,5,0.285,2.95,1
6,1,1,5,0.379,2.95,1
6,0,1,5,0.271,2.85,0
6,0,1,5,0.24,2.95,0
6,0,0,5,0.189,3.05,1
6,1,1,3,0.332,3.05,1
6,0,0,4,0.333,2.95,1
6,0,1,2,0.568,2.95,0
6,0,0,4,0.411,3.05,1
6,1,1,4,0.192,3.05,1
6,1,1,4,0.28,2.95,1
6,0,1,2,0.298,2.95,0
6,0,0,4,0.877,3.05,1
6,0,0,4,0.372,3.05,1
6,1,1,2,0.627,2.95,1
6,1,1,2,0.533,2.95,1
6,1,1,5,0.505,2.85,1
6,0,1,2,3.891,2.85,0
6,1,0,3,1.07,2.95,0
6,0,0,2,0.475,3.05,1
6,0,0,2,0.55,3.05,1
6,0,1,2,0.644,2.95,0
6,0,0,6,0.347,3.05,1
6,1,1,5,0.504,3.05,1
6,0,1,3,0.581,2.95,0
6,1,1,5,0.291,3.05,1
6,1,0,2,1.925,3.05,0
6,0,0,2,0.691,3.15,1
6,0,0,2,1.276,3.15,1
6,0,1,2,0.441,3.05,0
6,1,1,2,0.456,3.15,1
6,0,1,4,0.346,3.15,0
6,0,0,5,0.454,3.25,1
6,1,1,5,0.511,3.25,1
6,1,1,5,0.404,3.15,1
6,0,1,5,0.362,3.15,0
6,0,1,5,0.448,3.25,0
6,0,1,3,0.787,3.35,0
6,1,1,5,0.285,3.45,1
6,0,0,4,0.866,3.45,1
6,0,0,4,0.343,3.35,1
6,1,1,2,0.807,3.35,1
6,0,0,4,1.204,3.25,1
6,1,0,3,0.657,3.25,0
6,0,0,5,0.428,3.35,1
6,0,0,5,0.503,3.35,1
6,0,0,6,0.303,3.25,1
6,1,0,4,1.44,3.25,0
6,0,0,4,0.346,3.35,1
6,0,0,4,0.443,3.35,1
6,0,0,4,0.583,3.25,1
6,1,1,3,0.516,3.25,1
6,1,1,3,0.486,3.15,1
6,0,1,3,0.519,3.15,0
6,0,1,3,0.439,3.25,0
6,0,1,3,0.301,3.35,0
6,1,1,3,0.376,3.45,1
6,1,1,5,0.336,3.45,1
6,1,1,5,0.31,3.35,1
6,0,0,4,0.613,3.35,1
6,1,0,2,1.116,3.25,0
6,0,1,2,0.318,3.35,0
6,0,0,5,0.408,3.45,1
6,0,0,3,0.58,3.45,1
6,0,0,3,0.473,3.35,1
6,1,1,3,0.413,3.35,1
6,0,0,4,0.236,3.25,1
6,1,1,2,1.108,3.25,1
6,1,1,3,1,3.15,1
6,0,0,3,0.518,3.15,1
6,0,0,3,0.374,3.05,1
6,0,0,3,0.439,3.05,1
6,1,0,2,0.604,2.95,0
6,0,0,4,1.972,3.05,1
6,0,0,4,0.474,3.05,1
6,1,1,3,0.582,2.95,1
6,1,1,3,0.646,2.95,1
6,0,0,3,0.378,2.85,1
6,0,0,5,0.441,2.85,1
7,1,1,3,0.486,4.15,1
7,0,0,5,0.399,4.15,1
7,1,0,4,0.725,4.05,0
7,0,0,4,2.402,4.15,1
7,0,0,4,0.474,4.15,1
7,0,1,2,0.792,4.05,0
7,0,0,2,0.496,4.15,1
7,1,1,3,0.584,4.15,1
7,1,1,3,0.518,4.05,1
7,1,0,2,0.613,4.05,0
7,1,1,2,0.548,4.15,1
7,0,0,2,1.123,4.15,1
7,0,0,2,0.721,4.05,1
7,0,0,3,0.844,4.05,1
7,1,1,2,0.583,3.95,1
7,0,0,2,0.519,3.95,1
7,0,1,2,0.843,3.85,0
7,0,0,3,0.769,3.95,1
7,1,1,2,0.551,3.95,1
7,1,1,2,1.228,3.85,1
7,1,1,3,1.012,3.85,1
7,1,1,2,0.767,3.75,1
7,1,1,3,0.52,3.75,1
7,1,0,2,1.301,3.65,0
7,1,1,2,0.628,3.75,1
7,1,0,3,0.552,3.75,0
7,0,0,3,0.494,3.85,1
7,0,0,3,0.485,3.85,1
7,0,0,3,0.469,3.75,1
7,0,0,3,0.609,3.75,1
7,1,1,3,1.047,3.65,1
7,0,0,2,0.445,3.65,1
7,0,1,2,1.162,3.55,0
7,1,1,2,0.579,3.65,1
7,0,1,2,0.822,3.65,0
7,1,1,2,1.941,3.75,1
7,1,1,1,1.469,3.75,1
7,0,1,2,0.685,3.65,0
7,0,0,2,1.05,3.75,1
7,0,0,2,0.506,3.75,1
7,1,1,2,0.541,3.65,1
7,1,1,3,0.55,3.65,1
7,1,0,3,0.485,3.55,0
7,0,1,2,0.531,3.65,0
7,1,1,2,0.528,3.75,1
7,0,0,3,0.683,3.75,1
7,0,0,3,0.795,3.65,1
7,0,0,2,0.627,3.65,1
7,0,0,3,0.404,3.55,1
7,1,0,3,2.163,3.55,0
7,1,1,2,1.092,3.65,1
7,1,1,2,0.667,3.65,1
7,1,1,2,0.563,3.55,1
7,0,0,3,0.492,3.55,1
7,0,0,3,0.379,3.45,1
7,0,0,3,0.415,3.45,1
7,1,1,2,0.411,3.35,1
7,0,0,3,0.521,3.35,1
7,0,0,3,0.385,3.25,1
7,0,0,3,0.489,3.25,1
7,1,1,3,0.573,3.15,1
7,1,1,2,1.372,3.15,1
7,1,1,2,0.423,3.05,1
7,1,0,2,0.715,3.05,0
7,1,1,3,0.46,3.15,1
7,1,1,2,0.632,3.15,1
7,1,0,2,0.79,3.05,0
7,1,0,2,0.468,3.15,0
7,0,0,2,0.491,3.25,1
7,0,0,4,0.347,3.25,1
7,0,1,2,0.418,3.15,0
7,0,0,3,0.348,3.25,1
7,1,1,2,0.445,3.25,1
7,0,1,2,1.036,3.15,0
7,0,1,2,0.783,3.25,0
7,1,1,2,0.889,3.35,1
7,0,0,2,0.562,3.35,1
7,1,1,2,0.456,3.25,1
7,1,0,3,0.385,3.25,0
7,0,1,2,0.401,3.35,0
7,0,0,2,0.4,3.45,1
7,0,0,2,0.539,3.45,1
7,1,1,2,0.462,3.35,1
7,1,0,2,0.77,3.35,0
7,1,0,2,0.533,3.45,0
7,0,0,4,0.337,3.55,1
7,1,1,2,0.549,3.55,1
7,0,1,2,0.713,3.45,0
7,0,0,2,0.799,3.55,1
7,0,0,2,0.454,3.55,1
7,0,1,2,1.198,3.45,0
7,1,1,2,0.642,3.55,1
7,1,0,2,0.619,3.55,0
7,1,1,2,0.699,3.65,1
7,1,1,5,0.461,3.65,1
7,0,0,4,0.529,3.55,1
7,0,0,4,0.441,3.55,1
7,0,0,3,0.452,3.45,1
7,1,1,2,0.532,3.45,1
7,0,0,2,0.689,3.35,1
7,0,0,2,0.563,3.35,1
7,0,1,1,0.842,3.25,0
7,1,0,2,0.421,3.35,0
7,1,1,2,0.736,3.45,1
7,1,0,2,0.743,3.45,0
7,1,1,3,0.433,3.55,1
7,1,1,2,0.762,3.55,1
7,1,1,2,0.516,3.45,1
7,1,1,3,0.548,3.45,1
7,1,0,2,0.718,3.35,0
7,0,0,4,0.379,3.45,1
7,0,1,2,0.632,3.45,0
7,0,0,2,1.116,3.55,1
7,0,0,3,0.41,3.55,1
7,1,1,3,0.535,3.45,1
7,0,0,3,0.382,3.45,1
7,0,1,2,0.506,3.35,0
7,1,0,2,0.794,3.45,0
7,0,0,2,1.044,3.55,1
7,1,1,3,0.468,3.55,1
7,1,0,2,0.851,3.45,0
7,0,0,3,0.415,3.55,1
7,0,0,2,0.412,3.55,1
7,0,0,2,0.71,3.45,1
7,1,1,2,0.669,3.45,1
7,1,1,3,0.437,3.35,1
7,1,0,2,0.534,3.35,0
7,0,0,3,0.357,3.45,1
7,1,1,2,0.577,3.45,1
7,0,0,3,0.705,3.35,1
7,0,0,2,0.395,3.35,1
7,0,0,2,0.51,3.25,1
7,0,0,2,0.497,3.25,1
7,1,1,2,0.7,3.15,1
7,1,0,2,0.513,3.15,0
7,1,0,2,0.476,3.25,0
7,1,1,2,0.523,3.35,1
7,0,0,4,0.352,3.35,1
7,0,1,2,0.556,3.25,0
7,0,1,3,0.72,3.35,0
7,1,0,2,1.289,3.45,0
7,0,0,2,0.396,3.55,1
7,0,0,4,0.564,3.55,1
7,0,0,4,0.756,3.45,1
7,1,1,2,0.644,3.45,1
7,1,0,2,0.582,3.35,0
7,1,1,2,0.383,3.45,1
7,1,1,2,0.644,3.45,1
7,1,1,3,0.433,3.35,1
7,1,1,2,0.661,3.35,1
7,1,0,3,1.202,3.25,0
7,1,1,2,0.589,3.35,1
7,0,0,3,0.355,3.35,1
7,0,0,4,0.343,3.25,1
7,0,0,2,0.4,3.25,1
7,0,1,2,1.176,3.15,0
7,1,1,3,0.406,3.25,1
7,0,0,3,0.937,3.25,1
7,0,0,2,0.489,3.15,1
7,1,1,2,0.403,3.15,1
7,0,0,2,0.373,3.05,1
7,1,1,2,0.52,3.05,1
7,1,1,2,0.401,2.95,1
7,0,1,2,0.848,2.95,0
7,0,0,3,0.556,3.05,1
7,0,1,2,0.467,3.05,0
7,1,1,2,0.507,3.15,1
7,1,1,3,0.524,3.15,1
7,1,1,2,0.487,3.05,1
7,0,1,2,0.831,3.05,0
7,1,1,3,0.448,3.15,1
7,0,0,2,0.54,3.15,1
7,0,1,2,1.185,3.05,0
7,0,0,3,0.399,3.15,1
7,0,0,2,0.346,3.15,1
7,1,1,2,0.56,3.05,1
7,1,1,2,0.46,3.05,1
7,1,1,2,0.401,2.95,1
7,1,0,2,0.864,2.95,0
7,0,1,2,1.114,3.05,0
7,0,0,2,0.782,3.15,1
7,0,0,2,1.016,3.15,1
7,1,0,3,0.659,3.05,0
7,0,0,3,0.895,3.15,1
7,0,0,3,0.644,3.15,1
7,0,0,3,0.594,3.05,1
7,1,1,2,1.059,3.05,1
7,1,1,2,1.255,2.95,1
7,1,1,2,0.411,2.95,1
7,1,1,2,0.562,2.85,1
7,1,1,2,0.748,2.85,1
7,1,0,3,0.462,2.75,0
7,1,1,1,0.464,2.85,1
7,1,1,2,0.748,2.85,1
7,0,0,4,0.558,2.75,1
7,0,0,3,0.512,2.75,1
7,0,1,2,0.521,2.65,0
7,0,0,4,0.593,2.75,1
7,1,1,3,0.464,2.75,1
7,0,1,3,0.45,2.65,0
7,0,1,3,0.826,2.75,0
7,1,1,2,0.391,2.85,1
7,0,1,2,0.44,2.85,0
7,1,0,2,1.274,2.95,0
7,1,1,2,0.787,3.05,1
7,0,0,1,0.439,3.05,1
7,0,1,2,0.788,2.95,0
7,0,0,2,0.578,3.05,1
7,1,1,3,0.477,3.05,1
7,1,1,2,0.643,2.95,1
8,0,1,1,0.874,4.35,0
8,1,1,3,2.358,4.45,1
8,0,0,3,1.589,4.45,1
8,0,1,1,2.126,4.35,0
8,1,1,3,1.448,4.45,1
8,0,0,3,1.37,4.45,1
8,0,0,3,1.176,4.35,1
8,0,0,3,1.001,4.35,1
8,0,0,3,1.622,4.25,1
8,1,1,1,1.643,4.25,1
8,0,0,2,1.436,4.15,1
8,0,0,1,3.993,4.15,1
8,1,1,1,1.618,4.05,1
8,0,1,1,2.951,4.05,0
8,1,0,1,5.23,4.15,0
8,0,0,3,4.578,4.25,1
8,0,0,6,3.725,4.25,1
8,0,0,1,8.023,4.15,1
8,1,0,1,4.899,4.15,0
8,0,0,6,2.274,4.25,1
8,1,1,3,4.104,4.25,1
8,0,0,3,2.838,4.15,1
8,0,0,3,7.037,4.15,1
8,1,0,1,8.744,4.05,0
8,1,0,1,49.471,4.15,0
8,1,1,1,2.744,4.25,1
8,0,0,3,2.077,4.25,1
8,1,1,4,2.836,4.15,1
8,1,0,3,5.865,4.15,0
8,0,0,3,2.505,4.25,1
8,0,0,1,2.573,4.25,1
8,0,0,3,1.84,4.15,1
8,0,0,3,2.246,4.15,1
8,0,0,1,54.013,4.05,1
8,1,0,1,3.986,4.05,0
8,1,1,1,2.239,4.15,1
8,1,1,2,1.766,4.15,1
8,0,0,5,2.054,4.05,1
8,0,0,1,12.771,4.05,1
8,1,1,6,1.684,3.95,1
8,1,1,1,4.51,3.95,1
8,1,0,1,24.895,3.85,0
8,0,0,6,1.559,3.95,1
8,1,0,5,5.511,3.95,0
8,0,0,5,2.427,4.05,1
8,0,0,5,2.328,4.05,1
8,1,0,5,2.55,3.95,0
8,0,0,3,3.583,4.05,1
8,0,0,5,1.682,4.05,1
8,0,0,5,2.971,3.95,1
8,0,0,5,3.704,3.95,1
8,1,0,5,4.639,3.85,0
8,0,0,5,2.916,3.95,1
8,0,0,5,3.112,3.95,1
8,1,1,6,1.962,3.85,1
8,0,0,3,2.651,3.85,1
8,1,1,4,3.97,3.75,1
8,0,0,3,3.631,3.75,1
8,0,1,4,3.398,3.65,0
8,0,0,3,2.593,3.75,1
8,1,1,1,14.184,3.75,1
8,0,1,3,3.525,3.65,0
8,1,0,1,2.846,3.75,0
8,0,1,5,2.772,3.85,0
8,0,0,1,21.898,3.95,1
8,1,1,5,3.902,3.95,1
8,1,1,3,1.97,3.85,1
8,1,1,1,10.621,3.85,1
8,0,1,2,2.377,3.75,0
8,1,1,2,2.422,3.85,1
8,1,1,2,2.481,3.85,1
8,0,0,1,11.238,3.75,1
8,0,0,3,7.662,3.75,1
8,0,0,2,2.179,3.65,1
8,0,0,2,9.225,3.65,1
8,0,0,1,3.359,3.55,1
8,1,0,1,1.825,3.55,0
8,1,1,2,7.768,3.65,1
8,1,1,3,2.578,3.65,1
8,0,0,2,2.838,3.55,1
