Subj_idx,Stimulus,Response,Confidence,RT_dec,Accuracy,nbrA,CA,IA,prmt,mt,Apmt,EMGtrial,force,EMG,Gender,age,RT_conf,Block,Trial
1,1,1,3,0.837402344,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,4,7
1,1,1,4,0.582519531,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,4,8
1,1,1,2,0.555175781,1,2,2,0,431.640625,123.5351563,0.344726563,C C,0.916742938,1,F,20,NaN,4,9
1,1,1,2,0.889648438,1,2,2,0,794.921875,94.7265625,0.45703125,C C,1.117105402,1,F,20,NaN,4,10
1,2,1,0,0.686035156,0,3,0,3,501.4648438,184.5703125,0.060546875,I I I,0.932080435,1,F,20,NaN,4,11
1,1,1,3,0.677734375,1,3,2,1,523.4375,154.296875,0.075195313,I C C,0.892005442,1,F,20,NaN,4,12
1,2,2,4,0.513671875,1,1,1,0,378.4179688,135.2539063,0.378417969,C,1.102780259,1,F,20,NaN,4,13
1,1,1,3,0.596679688,1,1,1,0,367.6757813,229.0039063,0.367675781,C,0.874292945,1,F,20,NaN,4,14
1,1,1,3,0.592773438,1,1,1,0,407.7148438,185.0585938,0.407714844,C,0.890330443,1,F,20,NaN,4,15
1,2,1,1,0.824707031,0,2,1,1,698.7304688,125.9765625,0.556640625,C I,0.871380446,1,F,20,NaN,4,16
1,1,1,1,0.645507813,1,1,1,0,435.0585938,210.4492188,0.435058594,C,0.845905451,1,F,20,NaN,4,17
1,1,1,2,0.701171875,1,1,1,0,553.2226563,147.9492188,0.553222656,C,0.908630439,1,F,20,NaN,4,18
1,2,2,3,0.58203125,1,1,1,0,456.0546875,125.9765625,0.456054688,C,1.200592741,1,F,20,NaN,4,19
1,2,2,2,0.662597656,1,3,1,2,555.6640625,106.9335938,0.284179688,I I C,1.136192753,1,F,20,NaN,4,20
1,2,2,3,0.475585938,1,1,1,0,336.9140625,138.671875,0.336914063,C,1.413730203,1,F,20,NaN,4,21
1,1,1,4,0.504882813,1,1,1,0,338.8671875,166.015625,0.338867188,C,0.930880435,1,F,20,NaN,4,22
1,1,1,3,0.841796875,1,3,2,1,720.2148438,121.5820313,0.368652344,C I C,1.137480398,1,F,20,NaN,4,23
1,2,2,4,0.573730469,1,4,1,3,398.4375,175.2929688,0.270507813,I I C,1.128942754,1,F,20,NaN,4,24
1,1,1,3,0.598144531,1,3,3,0,446.7773438,151.3671875,0.216308594,C C C,0.940642934,1,F,20,NaN,4,25
1,2,1,1,0.774902344,0,3,0,3,606.4453125,168.4570313,0.359375,I I I,0.842442951,1,F,20,NaN,4,26
1,1,1,3,0.604492188,1,1,1,0,393.0664063,211.4257813,0.393066406,C,0.842455451,1,F,20,NaN,4,27
1,2,2,3,0.559082031,1,1,1,0,409.1796875,149.9023438,0.409179688,C,1.174980246,1,F,20,NaN,4,28
1,1,1,3,1.10546875,1,5,5,0,975.5859375,129.8828125,0.322265625,C C C C C,0.977230427,1,F,20,NaN,4,29
1,1,1,1,0.5859375,1,3,3,0,385.2539063,200.6835938,0.229003906,C C C,1.146342897,1,F,20,NaN,4,30
1,2,1,2,0.630859375,0,4,0,4,391.6015625,239.2578125,0.162597656,I I I I,1.037830416,1,F,20,NaN,4,31
1,1,1,3,0.626953125,1,2,2,0,280.2734375,346.6796875,0.125488281,C C,0.914742938,1,F,20,NaN,4,32
1,1,2,2,1.046386719,0,9,8,1,858.8867188,187.5,0.025390625,C C C C C C C C I,0.987892779,1,F,20,NaN,4,33
1,2,2,1,0.827636719,1,1,1,0,650.8789063,176.7578125,0.650878906,C,0.899167795,1,F,20,NaN,4,34
1,1,1,1,1.087890625,1,3,3,0,891.1132813,196.7773438,0.599121094,C C C,0.938092934,1,F,20,NaN,4,35
1,2,2,2,0.795898438,1,2,1,1,620.6054688,175.2929688,0.432617188,I C,0.909142794,1,F,20,NaN,4,36
1,1,1,1,0.602539063,1,1,1,0,429.1992188,173.3398438,0.429199219,C,0.929467936,1,F,20,NaN,4,37
1,1,2,1,0.697753906,0,2,0,2,588.8671875,108.8867188,0.362304688,I I,1.086817762,1,F,20,NaN,4,38
1,1,1,2,0.685546875,1,1,1,0,472.1679688,213.3789063,0.472167969,C,0.912192939,1,F,20,NaN,4,39
1,2,2,2,0.911621094,1,1,1,0,772.4609375,139.1601563,0.772460938,C,1.060630266,1,F,20,NaN,4,40
1,2,2,3,0.640136719,1,4,1,3,516.6015625,123.5351563,0.257324219,I I I C,0.920705291,1,F,20,NaN,4,41
1,1,1,3,0.56640625,1,3,3,0,450.1953125,116.2109375,0.219726563,C C C,0.967892929,1,F,20,NaN,4,42
1,2,1,0,0.663085938,0,1,0,1,539.0625,124.0234375,0.5390625,I,0.996205424,1,F,20,NaN,4,43
1,2,1,1,1.154296875,0,2,0,2,984.8632813,169.4335938,0.603027344,I I,0.844867951,1,F,20,NaN,4,44
1,1,1,2,0.683105469,1,1,1,0,479.9804688,203.125,0.479980469,C,0.90304294,1,F,20,NaN,4,45
1,2,2,4,0.515136719,1,1,1,0,392.578125,122.5585938,0.392578125,C,1.224592737,1,F,20,NaN,4,46
1,1,2,3,0.865234375,0,2,1,1,750.4882813,114.7460938,0.409179688,C I,1.180717745,1,F,20,NaN,4,47
1,2,2,4,0.569335938,1,1,1,0,427.2460938,142.0898438,0.427246094,C,1.105280258,1,F,20,NaN,4,48
1,1,1,4,0.789550781,1,2,2,0,621.5820313,167.96875,0.551757813,C C,1.107892904,1,F,20,NaN,4,49
1,2,2,4,0.609375,1,1,1,0,488.7695313,120.6054688,0.488769531,C,1.09923026,1,F,20,NaN,4,50
1,2,2,2,0.692382813,1,1,1,0,591.3085938,101.0742188,0.591308594,C,1.062455266,1,F,20,NaN,4,51
1,2,2,4,0.482910156,1,1,1,0,365.234375,117.6757813,0.365234375,C,1.030342772,1,F,20,NaN,4,52
1,1,1,4,0.575683594,1,1,1,0,407.7148438,167.96875,0.407714844,C,0.989205425,1,F,20,NaN,4,53
1,1,1,4,0.526855469,1,1,1,0,374.5117188,152.34375,0.374511719,C,1.087205407,1,F,20,NaN,4,54
1,1,1,2,0.655761719,1,1,1,0,544.921875,110.8398438,0.544921875,C,0.916867938,1,F,20,NaN,4,55
1,2,1,0,0.510253906,0,2,0,2,404.7851563,105.46875,0.310546875,I I,1.064667911,1,F,20,NaN,4,56
1,2,2,4,0.465332031,1,1,1,0,332.5195313,132.8125,0.332519531,C,1.027067772,1,F,20,NaN,4,57
1,1,1,3,0.606445313,1,2,2,0,516.6015625,89.84375,0.402832031,C C,0.967455429,1,F,20,NaN,4,58
1,1,1,3,0.616210938,1,1,1,0,512.6953125,103.515625,0.512695313,C,1.1292804,1,F,20,NaN,4,59
1,1,1,1,1.048828125,1,2,2,0,926.2695313,122.5585938,0.569824219,C C,1.021705419,1,F,20,NaN,4,60
1,1,1,2,0.640136719,1,1,1,0,475.5859375,164.5507813,0.475585938,C,1.112880403,1,F,20,NaN,4,61
1,1,1,1,0.688476563,1,2,2,0,464.3554688,224.1210938,0.354980469,C C,0.878030445,1,F,20,NaN,4,62
1,2,2,3,0.571777344,1,1,1,0,381.8359375,189.9414063,0.381835938,C,0.890642797,1,F,20,NaN,4,63
1,2,2,4,0.559082031,1,1,1,0,403.8085938,155.2734375,0.403808594,C,1.077692763,1,F,20,NaN,4,64
1,1,1,3,0.566894531,1,1,1,0,379.3945313,187.5,0.379394531,C,0.978480427,1,F,20,NaN,4,65
1,1,1,3,0.731445313,1,1,1,0,446.7773438,284.6679688,0.446777344,C,1.004117922,1,F,20,NaN,4,66
1,1,2,2,0.530761719,0,1,0,1,375,155.7617188,0.375,I,0.911442793,1,F,20,NaN,4,67
1,2,2,2,0.811035156,1,3,1,2,720.703125,90.33203125,0.361816406,I I C,1.009655276,1,F,20,NaN,4,68
1,2,1,1,0.557128906,0,1,0,1,400.390625,156.7382813,0.400390625,I,1.062105412,1,F,20,NaN,4,69
1,2,2,3,0.654296875,1,1,1,0,534.6679688,119.6289063,0.534667969,C,1.084417762,1,F,20,NaN,4,70
1,1,1,1,0.873535156,1,5,1,4,778.3203125,95.21484375,0.031738281,I I I I C,1.165192893,1,F,20,NaN,5,1
1,1,2,2,0.697753906,0,2,0,2,439.9414063,257.8125,0.321289063,I I,0.916255292,1,F,20,NaN,5,2
1,1,1,1,0.5625,1,1,1,0,414.5507813,147.9492188,0.414550781,C,0.892392942,1,F,20,NaN,5,3
1,2,1,0,0.460449219,0,1,0,1,300.2929688,160.15625,0.300292969,I,0.948742932,1,F,20,NaN,5,4
1,2,1,1,0.541015625,0,1,0,1,412.5976563,128.4179688,0.412597656,I,0.895555442,1,F,20,NaN,5,5
1,1,1,2,0.693847656,1,3,3,0,580.5664063,113.28125,0.322753906,C C C,0.988942925,1,F,20,NaN,5,6
1,1,2,1,1.041992188,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,5,7
1,1,1,2,0.649414063,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,5,8
1,2,2,3,0.504882813,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,5,9
1,1,1,2,0.620117188,1,1,1,0,454.1015625,166.015625,0.454101563,C,0.895942942,1,F,20,NaN,5,10
1,2,2,3,0.86328125,1,3,1,2,756.3476563,106.9335938,0.423339844,I C,0.968767783,1,F,20,NaN,5,11
1,1,1,2,0.573242188,1,1,1,0,456.5429688,116.6992188,0.456542969,C,0.929630436,1,F,20,NaN,5,12
1,2,2,3,0.597167969,1,1,1,0,478.515625,118.6523438,0.478515625,C,1.002880277,1,F,20,NaN,5,13
1,2,2,4,0.633789063,1,2,1,1,549.3164063,84.47265625,0.380371094,I C,1.142630252,1,F,20,NaN,5,14
1,1,1,3,0.5546875,1,1,1,0,352.0507813,202.6367188,0.352050781,C,0.957167931,1,F,20,NaN,5,15
1,2,2,4,0.471191406,1,1,1,0,352.0507813,119.140625,0.352050781,C,1.069255265,1,F,20,NaN,5,16
1,2,2,2,0.708007813,1,2,1,1,602.0507813,105.9570313,0.436523438,I C,1.110930257,1,F,20,NaN,5,17
1,1,1,2,0.956542969,1,2,2,0,868.1640625,88.37890625,0.550292969,C C,1.094517906,1,F,20,NaN,5,18
1,1,1,1,1.133789063,1,2,2,0,1031.25,102.5390625,0.619140625,C C,1.024905419,1,F,20,NaN,5,19
1,2,2,3,0.560058594,1,1,1,0,449.7070313,110.3515625,0.449707031,C,1.216867738,1,F,20,NaN,5,20
1,1,1,1,0.777832031,1,1,1,0,594.2382813,183.59375,0.594238281,C,0.865955447,1,F,20,NaN,5,21
1,1,1,1,0.729492188,1,1,1,0,548.828125,180.6640625,0.548828125,C,0.940967934,1,F,20,NaN,5,22
1,1,1,1,1.083007813,1,2,2,0,900.8789063,182.1289063,0.533203125,C C,0.85000545,1,F,20,NaN,5,23
1,1,1,1,0.592773438,1,1,1,0,438.4765625,154.296875,0.438476563,C,1.07021791,1,F,20,NaN,5,24
1,1,1,2,0.691894531,1,1,1,0,531.7382813,160.15625,0.531738281,C,1.01614292,1,F,20,NaN,5,25
1,2,2,3,0.524902344,1,1,1,0,410.15625,114.7460938,0.41015625,C,1.144680251,1,F,20,NaN,5,26
1,2,2,1,0.594238281,1,1,1,0,468.75,125.4882813,0.46875,C,0.915080292,1,F,20,NaN,5,27
1,1,1,2,0.587402344,1,1,1,0,447.7539063,139.6484375,0.447753906,C,1.026517918,1,F,20,NaN,5,28
1,2,2,2,0.823730469,1,2,1,1,722.1679688,101.5625,0.580078125,I C,1.048255269,1,F,20,NaN,5,29
1,1,1,1,0.761230469,1,2,2,0,594.2382813,166.9921875,0.493164063,C C,0.907792939,1,F,20,NaN,5,30
1,2,2,1,0.755371094,1,1,1,0,637.6953125,117.6757813,0.637695313,C,0.960517784,1,F,20,NaN,5,31
1,2,2,3,0.498046875,1,1,1,0,379.3945313,118.6523438,0.379394531,C,1.223955237,1,F,20,NaN,5,32
1,1,1,2,0.8203125,1,2,2,0,748.5351563,71.77734375,0.407226563,C C,1.364230358,1,F,20,NaN,5,33
1,2,2,2,0.581542969,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,5,34
1,1,1,3,0.530761719,1,1,1,0,355.46875,175.2929688,0.35546875,C,1.023992919,1,F,20,NaN,5,35
1,1,1,3,0.531738281,1,1,1,0,416.9921875,114.7460938,0.416992188,C,0.932592935,1,F,20,NaN,5,36
1,2,2,1,0.623535156,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,5,37
1,2,2,3,0.499511719,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,5,38
1,1,1,4,0.602539063,1,1,1,0,477.0507813,125.4882813,0.477050781,C,0.956142931,1,F,20,NaN,5,39
1,2,2,4,0.466796875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,5,40
1,1,1,4,0.608886719,1,1,1,0,490.7226563,118.1640625,0.490722656,C,1.068292911,1,F,20,NaN,5,41
1,1,1,2,0.672851563,1,1,1,0,530.2734375,142.578125,0.530273438,C,0.865855447,1,F,20,NaN,5,42
1,2,1,1,0.520996094,0,1,0,1,322.7539063,198.2421875,0.322753906,I,0.934467935,1,F,20,NaN,5,43
1,2,2,3,0.524414063,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,5,44
1,2,2,3,0.506347656,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,5,45
1,2,2,4,0.538085938,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,5,46
1,2,2,2,0.953125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,5,47
1,2,2,2,0.481445313,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,5,48
1,1,1,2,0.45703125,1,1,1,0,280.2734375,176.7578125,0.280273438,C,1.266455375,1,F,20,NaN,5,49
1,2,2,3,0.483398438,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,5,50
1,2,2,3,0.537109375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,5,51
1,1,1,1,0.609863281,1,1,1,0,458.0078125,151.8554688,0.458007813,C,1.038855416,1,F,20,NaN,5,52
1,2,1,1,0.748046875,0,1,0,1,507.3242188,240.7226563,0.507324219,I,0.912730439,1,F,20,NaN,5,53
1,1,1,1,0.622070313,1,1,1,0,473.1445313,148.9257813,0.473144531,C,1.100967905,1,F,20,NaN,5,54
1,2,2,1,0.798828125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,5,55
1,1,1,2,0.653808594,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,5,56
1,2,2,3,0.46875,1,1,1,0,375.4882813,93.26171875,0.375488281,C,1.329780218,1,F,20,NaN,5,57
1,1,1,1,0.582519531,1,3,3,0,414.5507813,167.96875,0.196777344,C C C,1.012192921,1,F,20,NaN,5,58
1,2,2,3,0.541992188,1,1,1,0,453.6132813,88.37890625,0.453613281,C,1.249792733,1,F,20,NaN,5,59
1,1,1,1,0.537597656,1,1,1,0,339.84375,197.7539063,0.33984375,C,1.059080412,1,F,20,NaN,5,60
1,2,1,0,0.522949219,0,1,0,1,438.4765625,84.47265625,0.438476563,I,1.180192891,1,F,20,NaN,5,61
1,1,1,1,0.668945313,1,1,1,0,571.7773438,97.16796875,0.571777344,C,1.035717917,1,F,20,NaN,5,62
1,2,2,4,0.502929688,1,1,1,0,382.8125,120.1171875,0.3828125,C,1.285817726,1,F,20,NaN,5,63
1,1,2,3,0.608886719,0,1,0,1,491.6992188,117.1875,0.491699219,I,1.157430249,1,F,20,NaN,5,64
1,1,1,1,0.461425781,1,1,1,0,309.0820313,152.34375,0.309082031,C,0.986067925,1,F,20,NaN,5,65
1,2,1,2,0.880371094,0,2,0,2,794.921875,85.44921875,0.484863281,I I,1.215730384,1,F,20,NaN,5,66
1,2,2,3,0.968261719,1,2,1,1,891.6015625,76.66015625,0.485839844,I C,1.427230201,1,F,20,NaN,5,67
1,2,1,1,0.753417969,0,1,0,1,620.6054688,132.8125,0.620605469,I,0.876480445,1,F,20,NaN,5,68
1,2,2,3,0.599121094,1,1,1,0,437.0117188,162.109375,0.437011719,C,0.937067789,1,F,20,NaN,5,69
1,2,2,3,0.550292969,1,1,1,0,413.0859375,137.2070313,0.413085938,C,1.074692764,1,F,20,NaN,5,70
1,1,1,1,0.775878906,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,1
1,2,1,1,0.509765625,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,2
1,2,2,2,0.549804688,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,3
1,1,1,2,0.641113281,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,4
1,1,1,2,0.503417969,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,5
1,1,1,1,0.646484375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,6
1,1,1,1,0.930175781,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,7
1,2,1,1,1.070800781,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,8
1,1,1,1,0.580078125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,9
1,2,2,2,0.659667969,1,1,1,0,548.3398438,111.328125,0.548339844,C,1.170980247,1,F,20,NaN,6,10
1,1,1,1,0.556152344,1,1,1,0,383.7890625,172.3632813,0.383789063,C,0.920880437,1,F,20,NaN,6,11
1,1,2,1,0.902832031,0,2,1,1,749.5117188,153.3203125,0.685058594,C I,1.142655252,1,F,20,NaN,6,12
1,1,1,1,0.774414063,1,1,1,0,632.8125,141.6015625,0.6328125,C,0.949967932,1,F,20,NaN,6,13
1,1,1,1,0.782714844,1,1,1,0,543.4570313,239.2578125,0.543457031,C,0.883742944,1,F,20,NaN,6,14
1,2,2,3,0.491699219,1,1,1,0,331.5429688,160.15625,0.331542969,C,1.293067725,1,F,20,NaN,6,15
1,2,2,3,0.587402344,1,1,1,0,445.8007813,141.6015625,0.445800781,C,1.016742774,1,F,20,NaN,6,16
1,1,1,2,0.6328125,1,1,1,0,424.3164063,208.4960938,0.424316406,C,0.859355448,1,F,20,NaN,6,17
1,1,1,2,1.003417969,1,2,2,0,884.765625,118.6523438,0.525390625,C C,1.155155395,1,F,20,NaN,6,18
1,1,1,2,1.188964844,1,3,3,0,890.625,298.3398438,0.429199219,C C C,1.029017918,1,F,20,NaN,6,19
1,2,2,3,0.46484375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,20
1,1,1,2,0.693847656,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,21
1,2,2,4,0.418945313,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,22
1,2,2,4,0.431640625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,23
1,1,1,1,0.889160156,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,24
1,1,1,1,1.107910156,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,25
1,1,1,1,0.910644531,1,2,2,0,643.5546875,267.0898438,0.360839844,C C,1.063892912,1,F,20,NaN,6,26
1,1,1,2,0.769042969,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,27
1,2,1,2,0.76171875,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,28
1,1,2,1,0.833007813,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,29
1,2,2,3,0.495605469,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,30
1,2,2,4,0.481933594,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,31
1,2,2,4,0.478515625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,32
1,2,1,2,0.606445313,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,33
1,1,2,3,0.676269531,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,34
1,2,2,4,0.476074219,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,35
1,1,2,2,0.867675781,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,36
1,1,1,1,0.458984375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,37
1,2,1,2,0.989257813,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,38
1,1,1,2,0.646972656,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,39
1,1,1,2,0.637207031,1,1,1,0,449.21875,187.9882813,0.44921875,C,0.945742933,1,F,20,NaN,6,40
1,2,2,1,0.706054688,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,41
1,2,2,3,0.5546875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,42
1,1,2,1,0.694335938,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,43
1,1,1,2,1.08203125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,44
1,1,1,1,0.520996094,1,1,1,0,330.5664063,190.4296875,0.330566406,C,1.068530411,1,F,20,NaN,6,45
1,2,1,1,0.733398438,0,1,0,1,531.7382813,201.6601563,0.531738281,I,0.983992926,1,F,20,NaN,6,46
1,2,2,4,0.540527344,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,47
1,2,2,4,0.495117188,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,48
1,1,1,1,0.866210938,1,1,1,0,603.0273438,263.1835938,0.603027344,C,1.001005423,1,F,20,NaN,6,49
1,2,2,2,0.591308594,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,50
1,2,2,4,0.517578125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,51
1,2,2,4,0.597167969,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,52
1,1,1,1,0.690429688,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,53
1,2,1,1,1.16015625,0,1,0,1,364.2578125,795.8984375,0.364257813,I,0.84883045,1,F,20,NaN,6,54
1,2,2,4,0.499511719,1,2,1,1,368.6523438,130.859375,0.247558594,I C,1.126080255,1,F,20,NaN,6,55
1,1,2,1,0.7734375,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,6,56
1,1,1,1,0.848632813,1,1,1,0,664.0625,184.5703125,0.6640625,C,0.979267927,1,F,20,NaN,6,57
1,1,1,1,0.885742188,1,1,1,0,727.0507813,158.6914063,0.727050781,C,0.872980446,1,F,20,NaN,6,58
1,1,1,2,0.749511719,1,1,1,0,593.2617188,156.25,0.593261719,C,0.989442925,1,F,20,NaN,6,59
1,2,2,1,0.642089844,1,1,1,0,497.5585938,144.53125,0.497558594,C,0.904355294,1,F,20,NaN,6,60
1,2,2,2,0.607910156,1,2,1,1,479.4921875,128.4179688,0.204589844,I C,1.190080243,1,F,20,NaN,6,61
1,1,1,1,0.615234375,1,1,1,0,389.1601563,226.0742188,0.389160156,C,0.932042935,1,F,20,NaN,6,62
1,1,1,1,0.8671875,1,2,2,0,759.765625,107.421875,0.367675781,C C,1.118042902,1,F,20,NaN,6,63
1,2,2,3,0.543945313,1,1,1,0,367.1875,176.7578125,0.3671875,C,1.015905274,1,F,20,NaN,6,64
1,2,2,3,0.494628906,1,1,1,0,402.34375,92.28515625,0.40234375,C,1.103717759,1,F,20,NaN,6,65
1,2,1,1,0.61328125,0,3,0,3,476.0742188,137.2070313,0.245117188,I I I,1.152542896,1,F,20,NaN,6,66
1,1,1,1,0.454589844,1,1,1,0,301.7578125,152.8320313,0.301757813,C,0.977867927,1,F,20,NaN,6,67
1,2,2,2,0.545410156,1,1,1,0,353.515625,191.8945313,0.353515625,C,0.887055297,1,F,20,NaN,6,68
1,2,2,1,0.63671875,1,3,1,2,503.90625,132.8125,0.383789063,I I C,1.203305241,1,F,20,NaN,6,69
1,2,2,3,0.474121094,1,1,1,0,373.046875,101.0742188,0.373046875,C,1.238767735,1,F,20,NaN,6,70
1,2,2,1,0.671875,1,1,1,0,542.4804688,129.3945313,0.542480469,C,1.381142709,1,F,20,NaN,7,1
1,2,1,1,0.630859375,0,1,0,1,526.3671875,104.4921875,0.526367188,I,0.947680432,1,F,20,NaN,7,2
1,2,2,2,0.464355469,1,1,1,0,320.3125,144.0429688,0.3203125,C,1.415942703,1,F,20,NaN,7,3
1,2,2,3,0.486328125,1,1,1,0,341.796875,144.53125,0.341796875,C,1.590105172,1,F,20,NaN,7,4
1,2,2,3,0.478515625,1,1,1,0,346.6796875,131.8359375,0.346679688,C,1.234717735,1,F,20,NaN,7,5
1,1,1,3,0.701660156,1,1,1,0,541.015625,160.6445313,0.541015625,C,0.896692941,1,F,20,NaN,7,6
1,1,1,3,0.483886719,1,1,1,0,311.5234375,172.3632813,0.311523438,C,1.021817919,1,F,20,NaN,7,7
1,2,2,3,0.528808594,1,1,1,0,387.6953125,141.1132813,0.387695313,C,0.990355279,1,F,20,NaN,7,8
1,1,1,2,0.634277344,1,1,1,0,463.8671875,170.4101563,0.463867188,C,0.913880438,1,F,20,NaN,7,9
1,2,1,2,0.565917969,0,1,0,1,414.5507813,151.3671875,0.414550781,I,0.887992943,1,F,20,NaN,7,10
1,1,1,1,0.859863281,1,2,2,0,746.09375,113.7695313,0.402832031,C C,1.322017865,1,F,20,NaN,7,11
1,2,1,1,0.824707031,0,1,0,1,554.6875,270.0195313,0.5546875,I,0.892942942,1,F,20,NaN,7,12
1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,F,20,NaN,7,13
1,1,2,0,0.5546875,0,2,1,1,457.5195313,97.16796875,0.318847656,C I,1.111317757,1,F,20,NaN,7,14
1,1,1,1,0.443847656,1,1,1,0,184.5703125,259.2773438,0.184570313,C,1.056980413,1,F,20,NaN,7,15
1,1,1,3,0.520996094,1,1,1,0,349.609375,171.3867188,0.349609375,C,0.973805428,1,F,20,NaN,7,16
1,1,1,2,0.530273438,1,1,1,0,311.5234375,218.75,0.311523438,C,0.941292933,1,F,20,NaN,7,17
1,1,1,2,0.610839844,1,1,1,0,387.6953125,223.1445313,0.387695313,C,0.968842929,1,F,20,NaN,7,18
1,1,2,1,0.5546875,0,1,0,1,384.765625,169.921875,0.384765625,I,1.114167757,1,F,20,NaN,7,19
1,1,2,1,0.810058594,0,1,0,1,641.1132813,168.9453125,0.641113281,I,1.003330277,1,F,20,NaN,7,20
