Subj_idx,Stimulus,Response,Confidence,RT_decConf,Difficulty,Accuracy,Trial_in_block
4,0,0,36,3.181,10,1,25
4,0,1,40,1.916,7,0,26
4,1,0,36,2.614,10,0,27
4,0,0,38,2.604,13,1,28
4,1,1,42,2.2,13,1,29
4,0,0,33,3.335,10,1,30
4,0,0,36,2.678,7,1,31
4,1,0,36,2.687,4,0,32
4,0,0,34,3.312,7,1,33
4,1,1,35,2.026,7,1,34
4,0,1,35,2.316,4,0,35
4,1,0,35,5.863,7,0,36
4,1,1,36,1.982,10,1,37
4,1,1,38,2.282,10,1,38
4,0,1,40,2.361,7,0,39
4,1,1,39,3.637,10,1,40
4,0,0,33,4.22,10,1,41
4,1,1,38,2.192,7,1,42
4,1,1,39,2.95,4,1,43
4,1,1,38,5.653,1,1,44
4,1,1,39,3.397,1,1,45
4,0,1,41,6.861,1,0,46
4,0,0,33,2.54,4,1,47
4,1,0,37,2.637,4,0,48
4,1,1,38,2.914,7,1,49
4,1,1,35,2.781,7,1,50
4,0,0,34,2.638,4,1,51
4,0,0,35,2.519,1,1,52
4,0,1,34,3.352,1,0,53
4,0,0,33,2.468,4,1,54
4,0,1,30,1.976,4,0,55
4,0,1,36,2.273,7,0,56
4,1,1,37,2.457,10,1,57
4,1,0,34,2.386,10,0,58
4,1,0,35,3.028,13,0,59
4,0,1,36,3.903,16,0,60
4,0,1,20,2.627,19,0,1
4,1,1,34,2.455,22,1,2
4,0,0,36,3.028,22,1,3
4,0,0,31,2.539,19,1,4
4,0,0,31,2.451,16,1,5
4,0,0,28,2.593,13,1,6
4,1,0,23,3.817,10,0,7
4,0,0,28,2.34,13,1,8
4,0,1,26,4.209,13,0,9
4,1,1,32,2.781,16,1,10
4,0,0,18,3.002,16,1,11
4,1,0,20,2.073,13,0,12
4,1,1,33,3.532,16,1,13
4,0,0,24,2.532,16,1,14
4,0,0,35,2.098,13,1,15
4,0,1,33,3.919,10,0,16
4,1,1,11,4.677,13,1,17
4,1,1,32,2.676,13,1,18
4,1,1,25,4.226,10,1,19
4,0,0,17,2.357,7,1,20
4,1,0,22,2.304,4,0,21
4,1,0,26,2.11,7,0,22
4,1,0,25,2.643,10,0,23
4,0,1,22,2.749,13,0,24
4,0,1,20,2.26,16,0,25
4,1,1,30,2.182,19,1,26
4,0,0,15,3.219,19,1,27
4,0,0,21,2.399,16,1,28
4,0,0,31,2.568,13,1,29
4,1,0,26,2.584,10,0,30
4,1,1,14,2.433,13,1,31
4,1,1,47,3.342,13,1,32
4,0,0,42,2.425,10,1,33
4,0,0,26,2.721,7,1,34
4,0,0,42,2.418,4,1,35
4,1,0,26,2.639,1,0,36
4,1,0,24,2.498,4,0,37
4,0,1,22,3.471,7,0,38
4,0,0,49,5.442,10,1,39
4,1,1,30,2.888,10,1,40
4,0,0,23,3.021,7,1,41
4,0,0,32,2.244,4,1,42
4,0,0,38,2.289,1,1,43
4,1,0,37,2.981,1,0,44
4,0,0,29,3.075,4,1,45
4,1,1,15,2.427,4,1,46
4,0,1,28,3.821,1,0,47
4,1,1,21,3.452,4,1,48
4,1,1,26,2.408,4,1,49
4,0,0,22,2.296,1,1,50
4,0,0,30,2.521,1,1,51
4,0,1,17,3.043,1,0,52
4,1,1,30,2.62,4,1,53
4,0,0,42,3.495,4,1,54
4,1,1,28,3.519,1,1,55
4,0,0,31,2.325,1,1,56
4,1,1,16,2.892,1,1,57
4,0,1,27,1.793,1,0,58
4,0,1,16,2.351,4,0,59
4,1,1,17,2.04,7,1,60
5,1,1,29,3.082,27,1,1
5,0,0,50,3.4068,24,1,2
5,1,0,40,5.0604,21,0,3
5,1,0,45,5.0717,24,0,4
5,0,0,50,3.0879,27,1,5
5,1,1,37,3.7062,27,1,6
5,0,0,45,3.5557,24,1,7
5,1,0,35,3.7919,21,0,8
5,0,0,50,3.0327,24,1,9
5,1,1,42,3.4275,24,1,10
5,1,1,40,3.3532,15,1,11
5,0,0,50,3.5908,12,1,12
5,0,0,50,2.9751,12,1,13
5,0,0,50,3.8594,12,1,14
5,1,0,38,6.688,9,0,15
5,0,0,50,3.1013,15,1,16
5,1,1,41,5.4257,15,1,17
5,1,0,50,4.0344,15,0,18
5,0,0,50,2.7115,15,1,19
5,0,1,25,3.8317,12,0,20
5,1,1,34,3.1803,18,1,21
5,0,0,50,3.7993,15,1,22
5,1,0,50,2.9342,9,0,23
5,0,1,39,2.7673,12,0,24
5,1,0,50,2.9762,15,0,25
5,1,1,41,3.2592,18,1,26
5,1,1,46,2.8296,18,1,27
5,0,0,50,4.1689,18,1,28
5,1,1,45,3.197,18,1,29
5,1,1,41,2.3621,12,1,30
5,1,0,31,3.1585,9,0,31
5,0,1,46,2.9202,12,0,32
5,1,1,47,2.7039,15,1,33
5,1,0,39,2.4017,15,0,34
5,1,1,45,14.4628,18,1,35
5,1,1,43,6.8404,18,1,36
5,1,1,40,2.9605,15,1,37
5,1,0,49,2.7803,12,0,38
5,1,1,47,2.6736,18,1,39
5,1,0,49,2.9848,18,0,40
5,0,0,49,2.8019,21,1,41
5,1,1,40,3.3676,24,1,1
5,1,0,44,2.4223,24,0,2
5,0,0,46,3.1446,27,1,3
5,1,1,44,2.4413,27,1,4
5,0,0,50,3.3641,21,1,5
5,0,0,50,2.9404,15,1,6
5,1,1,40,2.4251,12,1,7
5,1,0,49,2.284,9,0,8
5,1,1,47,3.6354,12,1,9
5,1,1,46,2.6975,18,1,10
5,0,0,47,3.0332,18,1,11
5,1,1,44,2.4531,15,1,12
5,1,1,48,2.3056,15,1,13
5,0,1,50,2.9724,12,0,14
5,1,1,50,2.6011,12,1,15
5,1,0,46,2.5438,9,0,16
5,1,0,48,2.7107,12,0,17
5,1,1,48,3.1138,15,1,18
5,0,0,48,2.3337,18,1,19
5,0,0,49,3.1598,18,1,20
5,0,0,49,2.4821,15,1,21
5,0,0,50,2.3276,12,1,22
5,1,0,43,2.8505,9,0,23
5,1,0,47,2.3652,12,0,24
5,0,0,48,2.8505,15,1,25
5,1,1,44,2.7367,15,1,26
5,1,1,48,3.7078,12,1,27
5,1,0,47,2.8104,9,0,28
5,0,0,49,2.5417,12,1,29
5,0,1,47,2.8428,12,0,30
5,0,0,48,2.6762,15,1,31
5,1,1,49,2.3912,15,1,32
5,0,0,49,2.1381,12,1,33
5,0,1,49,2.1853,6,0,34
5,0,0,47,2.0037,9,1,35
5,1,1,47,1.9964,9,1,36
5,1,1,47,2.7971,6,1,37
5,1,1,46,2.6174,4,1,38
5,1,0,48,2.4131,4,0,39
5,1,0,48,2.9544,7,0,40
5,0,1,42,2.1772,7,0,41
5,1,0,49,1.8125,10,0,42
5,0,0,48,2.1911,13,1,43
5,0,0,36,2.8232,13,1,44
5,1,1,41,2.813,10,1,1
5,0,0,38,2.5234,7,1,2
5,1,1,40,3.0006,4,1,3
5,0,0,41,2.2127,1,1,4
5,1,0,47,2.0173,1,0,5
5,0,1,42,2.6568,4,0,6
5,0,0,45,2.3415,7,1,7
5,1,1,43,2.2473,7,1,8
5,1,1,46,2.5158,4,1,9
5,1,0,48,2.0576,1,0,10
5,0,0,47,1.9023,4,1,11
5,1,1,47,2.2521,4,1,12
5,1,0,43,2.0036,1,0,13
5,0,0,49,2.2793,4,1,14
5,1,1,46,2.1173,4,1,15
5,0,0,46,1.9264,1,1,16
5,1,1,42,2.4083,1,1,17
5,0,1,40,1.9424,1,0,18
5,0,1,41,3.3656,4,0,19
5,1,1,43,2.8537,7,1,20
5,1,1,45,3.1611,7,1,21
5,0,0,45,4.1324,4,1,22
5,1,0,49,2.1925,1,0,23
5,0,0,45,2.2039,4,1,24
5,0,0,46,2.0917,4,1,25
5,0,0,44,2.0279,1,1,26
5,0,0,47,2.1261,1,1,27
5,1,1,46,2.1033,1,1,28
5,1,1,44,3.2415,1,1,29
5,0,1,47,3.6413,1,0,30
5,1,0,46,1.9626,4,0,31
5,1,1,47,1.7325,7,1,32
5,0,0,48,1.9909,7,1,33
5,1,0,48,2.0765,4,0,34
5,0,0,47,2.0679,7,1,35
5,1,1,45,2.8532,7,1,36
5,0,0,46,1.8467,4,1,37
5,0,1,46,2.631,1,0,38
5,0,1,46,1.6989,4,0,39
5,1,1,47,2.6232,7,1,40
5,1,1,45,1.9832,7,1,41
5,1,0,44,2.576,4,0,42
5,1,1,45,1.976,7,1,43
5,1,0,47,2.0273,7,0,44
5,0,0,47,1.874,7,1,45
5,1,0,50,2.0439,4,0,46
5,1,1,47,2.053,7,1,47
5,1,1,44,2.2714,7,1,48
5,1,1,47,4.01,7,1,49
5,1,0,44,2.4809,7,0,50
5,1,1,45,2.1856,10,1,51
5,1,0,43,3.7686,10,0,52
5,1,1,44,1.6263,13,1,53
5,0,1,43,4.9896,13,0,1
5,0,0,45,2.406,16,1,2
5,0,0,43,2.6471,16,1,3
5,0,0,46,1.9289,13,1,4
5,1,1,45,2.3406,10,1,5
5,1,0,44,2.3349,7,0,6
5,0,1,43,1.9549,10,0,7
5,1,1,45,2.0692,13,1,8
5,1,1,47,2.1032,13,1,9
5,1,1,45,2.9013,10,1,10
5,1,1,45,2.3407,7,1,11
5,0,0,44,1.849,4,1,12
5,1,0,46,1.9752,1,0,13
5,1,0,45,2.4154,4,0,14
5,1,0,47,2.6645,7,0,15
5,1,1,46,2.0425,10,1,16
5,0,0,48,1.8944,10,1,17
5,0,0,44,2.3764,7,1,18
5,0,0,46,2.5161,4,1,19
5,1,0,46,1.8971,1,0,20
5,1,0,48,1.9153,4,0,21
5,0,0,46,2.2516,7,1,22
5,0,0,45,1.8653,7,1,23
5,0,0,44,1.8342,4,1,24
5,0,0,48,2.3859,1,1,25
5,0,0,47,2.4576,1,1,26
5,0,0,44,1.8972,1,1,27
5,0,1,46,1.8231,1,0,28
5,1,0,47,4.7127,4,0,29
5,0,0,42,3.2005,7,1,30
5,1,0,42,2.1119,7,0,31
5,1,1,44,2.2509,10,1,32
5,0,1,48,3.427,10,0,33
5,1,0,43,2.2916,13,0,34
5,0,0,46,2.0784,16,1,35
5,0,0,47,2.3146,16,1,36
5,1,1,44,2.0369,13,1,37
5,0,1,43,2.104,10,0,38
5,0,0,40,2.2099,13,1,39
5,1,0,44,2.1658,13,0,40
5,1,0,50,2.5617,10,0,41
5,0,0,41,2.3734,13,1,42
5,1,1,44,2.2198,13,1,43
5,1,1,50,2.706,7,1,44
5,0,0,46,1.6534,4,1,45
5,1,1,47,2.4813,1,1,46
5,1,0,50,2.2056,1,0,47
5,0,0,43,1.5998,4,1,48
5,0,0,47,2.0667,4,1,49
5,0,0,40,2.1596,1,1,50
5,1,1,50,2.0441,4,1,51
6,1,1,21,2.7787,24,1,1
6,1,1,41,2.9551,24,1,2
6,1,1,29,2.6228,21,1,3
6,0,0,29,3.031,18,1,4
6,1,1,21,2.5449,15,1,5
6,1,1,45,2.8207,12,1,6
6,0,1,2,11.7452,9,0,7
6,0,1,14,4.2808,12,0,8
6,0,0,26,2.6397,15,1,9
6,0,0,13,3.3295,15,1,10
6,0,1,23,2.6051,12,0,11
6,1,1,17,2.6962,15,1,12
6,1,1,19,2.3447,15,1,13
6,0,0,5,3.6746,12,1,14
6,1,1,41,3.1159,9,1,15
6,1,1,12,2.7171,6,1,16
6,1,1,12,3.1803,3,1,17
6,1,1,13,2.6678,1,1,18
6,0,1,12,2.32,1,0,19
6,1,1,11,2.4375,4,1,20
6,0,1,17,3.2904,4,0,21
6,1,1,14,2.672,7,1,22
6,1,1,8,2.2853,7,1,23
6,1,1,10,2.2145,4,1,24
6,0,0,9,2.9149,1,1,25
6,1,1,8,2.2835,1,1,26
6,0,0,12,2.7631,1,1,27
6,1,0,3,3.2223,1,0,28
6,1,1,46,2.9109,4,1,29
6,1,1,11,3.0483,4,1,30
6,1,1,22,2.2356,1,1,31
6,0,1,3,2.5918,1,0,32
6,0,0,2,3.4305,4,1,33
6,1,1,5,2.8844,4,1,34
6,1,0,2,2.5701,1,0,35
6,0,0,5,2.3358,4,1,36
6,1,0,2,2.6538,4,0,37
6,0,0,13,2.5366,7,1,38
6,0,0,5,2.3747,7,1,39
6,0,0,5,2.6937,4,1,40
6,1,1,9,3.5099,1,1,41
6,0,1,8,2.5717,1,0,42
6,1,0,3,2.3216,4,0,43
6,1,0,31,2.4311,7,0,44
6,1,1,40,2.5501,10,1,45
6,1,0,19,2.2852,10,0,46
6,0,1,28,2.5918,13,0,47
6,1,1,20,2.4979,16,1,48
6,0,0,32,2.5775,16,1,49
6,1,1,36,2.3909,13,1,50
6,0,0,19,2.2155,10,1,51
6,1,1,49,2.3535,7,1,52
6,0,1,44,2.4285,4,0,53
6,1,1,34,2.6632,7,1,54
6,1,1,4,4.4829,7,1,55
6,1,1,15,2.2837,4,1,56
6,1,0,40,2.3585,1,0,57
6,1,0,39,2.338,4,0,58
6,1,0,19,3.1151,7,0,59
6,1,1,3,2.6872,10,1,60
6,0,0,24,2.3016,10,1,1
6,0,0,24,2.1701,7,1,2
6,0,0,36,2.1239,4,1,3
6,1,0,15,2.1303,1,0,4
6,0,0,23,1.9963,4,1,5
6,0,0,25,2.644,4,1,6
6,0,0,14,2.1088,1,1,7
6,1,1,49,2.5631,1,1,8
6,0,0,11,2.256,1,1,9
6,1,0,5,2.2026,1,0,10
6,1,1,47,2.6241,4,1,11
6,0,1,11,2.2987,4,0,12
6,1,1,3,2.8877,7,1,13
6,0,0,12,2.1877,7,1,14
6,0,0,11,2.4347,4,1,15
6,1,1,5,2.1666,1,1,16
6,0,1,6,6.5921,1,0,17
6,0,1,38,2.3978,4,0,18
6,1,1,32,2.7216,7,1,19
6,1,0,12,2.1014,7,0,20
6,1,1,17,1.9935,10,1,21
6,1,1,6,2.5767,10,1,22
6,1,1,6,2.8006,7,1,23
6,1,0,20,2.1475,4,0,24
6,0,1,18,2.0673,7,0,25
6,1,0,6,3.2035,10,0,26
6,1,0,8,2.4446,13,0,27
6,0,0,4,2.3284,16,1,28
6,1,1,40,2.2598,16,1,29
6,1,1,5,2.106,13,1,30
6,0,0,31,2.2976,10,1,31
6,1,1,7,2.0775,7,1,32
6,0,1,3,2.3991,4,0,33
6,0,0,10,2.0552,7,1,34
6,1,1,3,3.1446,7,1,35
6,0,0,3,3.3439,4,1,36
6,1,0,6,4.0592,1,0,37
6,1,0,4,2.0709,4,0,38
6,1,0,3,2.0688,7,0,39
6,1,0,4,2.6003,10,0,40
6,0,0,3,2.3204,13,1,41
6,0,1,18,11.4311,13,0,42
6,0,1,2,3.3517,16,0,43
6,0,0,6,2.0855,19,1,44
6,1,1,6,2.163,19,1,45
6,0,0,2,3.402,16,1,46
6,0,1,6,2.863,13,0,47
6,1,1,5,2.4204,16,1,48
6,0,0,43,2.274,16,1,49
6,0,0,17,2.4427,13,1,50
6,1,0,2,3.187,10,0,51
6,1,1,17,1.9805,13,1,52
6,1,1,7,2.1244,13,1,53
6,0,0,3,2.4854,10,1,54
6,0,1,10,1.8954,7,0,55
6,1,1,9,2.2746,10,1,56
6,1,0,2,2.3666,10,0,57
6,0,0,4,1.9131,13,1,58
6,0,0,7,2.0293,13,1,59
6,1,0,3,2.376,10,0,60
6,0,0,5,2.1277,13,1,1
6,1,0,4,27.5292,13,0,2
6,0,0,4,2.3401,16,1,3
6,0,0,8,1.9523,16,1,4
6,0,0,3,2.3394,13,1,5
6,0,0,4,2.025,10,1,6
6,1,0,4,2.3793,7,0,7
6,0,0,5,1.9121,10,1,8
6,0,0,4,2.4809,10,1,9
6,1,0,18,3.2461,7,0,10
6,1,1,23,2.0136,10,1,11
6,1,1,24,2.088,10,1,12
6,1,1,8,2.6351,7,1,13
6,0,0,6,2.0695,4,1,14
6,1,0,7,1.8804,1,0,15
6,0,0,6,1.9906,4,1,16
6,0,1,12,2.1138,4,0,17
6,0,0,8,2.0763,7,1,18
6,1,1,9,1.9075,7,1,19
6,1,0,6,2.2326,4,0,20
6,0,0,5,1.9609,7,1,21
6,1,1,6,43.7521,7,1,22
6,0,0,5,2.1946,4,1,23
6,1,1,38,2.5064,1,1,24
6,0,1,6,2.3797,1,0,25
6,0,1,7,2.2301,4,0,26
6,1,0,14,2.0616,7,0,27
6,0,0,8,2.1873,10,1,28
6,1,1,9,1.8023,10,1,29
6,0,0,6,2.1852,7,1,30
6,0,1,30,1.91,4,0,31
6,1,1,5,2.1139,7,1,32
6,1,0,2,2.181,7,0,33
6,0,1,4,2.3231,10,0,34
6,0,0,9,1.9616,13,1,35
6,0,0,5,2.2028,13,1,36
6,0,0,2,2.1356,10,1,37
6,0,1,10,2.2175,7,0,38
6,0,1,2,14.8444,10,0,39
6,0,0,12,2.0043,13,1,40
6,1,0,4,2.0331,13,0,41
6,0,0,4,2.0349,16,1,42
6,1,1,6,2.1471,16,1,43
6,0,0,13,1.9786,13,1,44
6,0,0,22,1.8506,10,1,45
6,1,0,4,2.0305,7,0,46
6,1,1,13,1.8939,10,1,47
6,1,1,3,2.0098,10,1,48
6,1,0,4,2.0382,7,0,49
6,0,1,5,1.9109,10,0,50
6,1,1,9,2.2225,13,1,51
6,1,0,3,1.9935,13,0,52
6,0,0,14,2.1421,16,1,53
6,0,0,32,2.6553,16,1,54
6,0,0,15,1.9541,13,1,55
6,0,0,13,2.1485,10,1,56
6,1,0,2,2.7885,7,0,57
6,0,0,6,2.0442,10,1,58
6,0,0,21,2.1575,10,1,59
6,0,0,12,2.0781,7,1,60
6,0,0,21,2.1395,4,1,1
6,1,0,12,2.354,1,0,2
6,1,1,13,1.9497,4,1,3
6,0,0,15,1.8618,4,1,4
6,1,0,6,2.5073,1,0,5
6,1,1,5,1.8106,4,1,6
6,0,1,17,1.9031,4,0,7
6,1,1,6,2.0522,7,1,8
6,1,1,4,2.6648,7,1,9
6,1,1,3,2.6932,4,1,10
6,0,0,12,1.8642,1,1,11
6,0,1,3,2.1046,1,0,12
6,1,0,4,2.2421,4,0,13
6,1,0,5,2.38,7,0,14
6,1,1,25,2.4583,10,1,15
6,0,0,9,1.9684,10,1,16
6,1,1,5,1.7456,7,1,17
6,1,1,5,2.0128,4,1,18
6,0,0,5,1.7944,1,1,19
6,1,1,12,1.9223,1,1,20
6,1,0,9,1.8644,1,0,21
6,1,0,6,1.7809,4,0,22
6,0,0,3,1.9333,7,1,23
6,1,0,4,1.6349,7,0,24
6,0,0,6,1.8921,10,1,25
6,0,0,3,1.922,10,1,26
6,0,0,3,1.9673,7,1,27
6,0,0,41,2.5505,4,1,28
6,0,1,20,1.8825,1,0,29
6,1,0,6,2.2848,4,0,30
6,0,0,4,1.7921,7,1,31
6,0,0,5,1.8675,7,1,32
6,1,1,7,1.9041,4,1,33
6,1,1,3,2.266,1,1,34
6,0,1,3,2.3079,1,0,35
6,1,1,7,1.7552,4,1,36
6,1,0,3,1.8622,4,0,37
6,1,0,4,1.8357,7,0,38
6,0,0,4,1.9825,10,1,39
6,0,0,7,1.6207,10,1,40
6,1,0,8,1.7296,7,0,41
6,0,0,11,1.7391,10,1,42
6,1,0,4,1.868,10,0,43
6,0,0,37,2.9366,13,1,44
6,1,0,5,1.9799,13,0,45
6,0,0,6,1.9881,16,1,46
6,0,0,6,3.0618,16,1,47
6,0,0,10,1.7457,13,1,48
6,0,0,4,1.9136,10,1,49
6,0,0,4,1.957,7,1,50
6,0,0,32,1.9713,4,1,51
6,1,1,24,1.9898,1,1,52
6,1,1,4,2.0423,1,1,53
6,0,1,7,2.1399,1,0,54
6,0,0,12,1.8406,4,1,55
6,1,1,4,2.2366,4,1,56
6,0,0,36,2.149,1,1,57
6,1,0,10,1.9962,1,0,58
6,0,0,6,2.0128,4,1,59
6,0,0,5,1.8239,4,1,60
7,0,1,32,5.399,39,0,1
7,1,1,40,3.922,42,1,2
7,1,1,50,4.058,42,1,3
7,1,1,50,3.696,42,1,4
7,0,0,47,5.167,45,1,5
7,1,1,49,4.89,45,1,6
7,0,0,50,4.649,42,1,7
7,1,0,50,6.681,39,0,8
7,1,1,49,3.881,42,1,9
7,0,0,49,4.329,36,1,10
7,0,0,49,2.937,30,1,11
7,0,0,50,4.458,33,1,12
7,1,1,50,4.714,27,1,13
7,1,1,42,3.018,21,1,14
7,0,0,50,3.306,15,1,15
7,0,0,50,4.057,12,1,16
7,1,0,49,4.601,15,0,17
7,1,1,15,5.256,18,1,18
7,0,0,49,3.121,15,1,19
7,1,0,48,2.474,12,0,20
7,1,1,40,3.561,15,1,21
7,0,0,43,2.794,15,1,22
7,1,1,37,3.225,12,1,23
7,1,1,36,3.969,9,1,24
7,1,0,25,2.913,6,0,25
7,1,1,39,3.577,9,1,26
7,0,0,24,4.056,9,1,27
7,0,0,43,2.665,6,1,28
7,0,0,46,4.303,3,1,29
7,1,0,46,2.921,1,0,30
7,0,0,43,2.513,4,1,31
7,0,0,40,2.658,4,1,1
7,0,0,39,7.825,1,1,2
7,0,0,39,3.448,1,1,3
7,0,0,43,3.073,1,1,4
7,0,0,42,2.785,1,1,5
7,1,0,46,3.432,1,0,6
7,1,0,40,3.168,4,0,7
7,0,0,45,3.138,7,1,8
7,1,0,44,3.065,7,0,9
7,1,0,41,2.978,10,0,10
7,1,0,38,2.753,13,0,11
7,1,1,50,4.058,16,1,12
7,0,0,45,2.913,16,1,13
7,0,0,48,2.961,13,1,14
7,0,1,49,3.881,10,0,15
7,1,0,45,3.497,13,0,16
7,1,1,46,3.13,16,1,17
7,0,0,42,2.521,16,1,18
7,0,1,42,2.649,10,0,19
7,1,0,46,2.537,13,0,20
7,0,1,41,3.329,16,0,21
7,0,0,37,2.442,19,1,22
7,1,0,26,2.793,19,0,23
7,1,1,43,2.833,22,1,24
7,1,1,25,58.441,22,1,25
7,1,0,36,2.777,19,0,26
7,0,0,37,2.081,22,1,27
7,0,1,32,3.185,22,0,28
7,1,0,27,2.77,25,0,29
7,0,0,34,2.785,28,1,30
7,0,1,3,12.833,28,0,31
7,1,1,26,2.561,31,1,32
7,0,0,33,2.433,31,1,33
7,1,1,21,2.729,28,1,34
7,1,1,35,2.338,25,1,35
7,0,0,21,2.385,22,1,36
7,1,1,37,2.586,19,1,37
7,0,0,29,2.497,16,1,38
7,0,1,25,3.178,13,0,39
7,0,0,35,2.697,16,1,40
7,1,0,24,2.337,16,0,41
7,1,0,26,2.905,19,0,42
7,1,1,24,2.313,22,1,43
7,1,0,20,2.361,22,0,44
7,0,1,38,2.681,25,0,45
7,1,1,33,2.569,28,1,46
7,0,0,20,2.753,28,1,47
7,1,1,25,2.297,25,1,48
7,1,0,23,3.217,22,0,49
7,0,0,20,2.745,25,1,50
7,0,0,43,2.521,25,1,51
7,0,1,24,2.482,22,0,52
7,1,1,33,3.017,25,1,53
7,0,1,28,2.586,25,0,54
7,1,1,34,2.665,28,1,55
7,0,0,20,2.818,28,1,56
7,1,1,17,2.337,25,1,57
7,0,1,22,5.002,22,0,58
7,1,1,28,3.105,25,1,59
7,1,1,35,2.97,25,1,1
7,1,0,22,2.873,22,0,2
7,0,0,30,2.722,25,1,3
7,1,1,40,2.777,25,1,4
7,1,1,34,2.473,22,1,5
7,0,0,24,2.609,19,1,6
7,1,0,27,2.473,16,0,7
7,1,1,27,2.713,19,1,8
7,1,0,20,3.329,19,0,9
7,1,1,32,2.61,22,1,10
7,0,0,31,2.881,22,1,11
7,0,0,15,2.825,19,1,12
7,1,1,22,2.633,16,1,13
7,1,1,37,3.753,13,1,14
7,1,0,27,3.937,10,0,15
7,0,0,30,2.633,13,1,16
7,0,1,14,3.273,13,0,17
7,0,0,23,2.49,16,1,18
7,1,0,38,2.809,16,0,19
7,0,0,47,2.697,19,1,20
7,0,0,45,2.706,19,1,21
7,1,1,23,3.273,16,1,22
7,0,0,17,2.465,13,1,23
7,1,0,21,2.586,10,0,24
7,0,0,24,2.064,13,1,25
7,0,0,36,3.257,13,1,26
7,1,1,30,3.561,10,1,27
7,0,1,32,3.224,7,0,28
7,0,0,33,2.537,10,1,29
7,0,1,34,2.369,10,0,30
7,1,0,41,5.906,13,0,31
7,1,1,35,2.833,16,1,32
7,1,0,23,2.208,16,0,33
7,0,1,26,3.728,19,0,34
7,1,1,31,5.361,22,1,35
7,1,1,40,2.249,22,1,36
7,1,1,50,3.809,19,1,37
7,0,0,35,2.225,16,1,38
7,0,0,43,2.625,13,1,39
7,1,1,25,2.752,10,1,40
7,0,0,14,2.425,7,1,41
7,1,0,31,2.915,4,0,42
7,0,1,21,2.721,7,0,43
7,0,1,25,5.497,10,0,44
7,0,0,10,2.713,13,1,45
7,1,1,20,2.785,13,1,46
7,1,1,28,8.464,10,1,47
7,1,0,18,2.345,7,0,48
7,0,0,18,2.697,10,1,49
7,1,1,25,2.122,10,1,50
7,1,1,33,2.561,7,1,51
7,0,0,15,2.561,4,1,52
7,0,1,18,4.113,1,0,53
7,1,0,20,2.129,4,0,54
7,1,0,19,1.97,7,0,55
7,1,1,13,2.305,10,1,56
7,0,1,25,2.826,10,0,57
7,1,0,18,3.904,13,0,58
7,0,1,13,2.618,16,0,59
7,1,0,20,2.16,19,0,1
7,0,0,45,3.008,22,1,2
7,1,1,14,2.393,22,1,3
7,1,1,29,2.514,19,1,4
7,1,1,37,3.121,16,1,5
7,1,0,18,2.617,13,0,6
7,0,1,17,2.273,16,0,7
7,1,1,22,2.714,19,1,8
7,1,1,24,2.905,19,1,9
7,1,1,29,2.241,16,1,10
7,0,1,24,4.209,13,0,11
7,1,0,27,2.401,16,0,12
7,1,1,18,2.089,19,1,13
7,1,1,25,2.497,19,1,14
7,0,0,19,9.682,16,1,15
7,0,1,7,3.441,13,0,16
7,0,1,14,2.977,16,0,17
7,1,1,16,3.512,19,1,18
7,1,1,9,4.408,19,1,19
7,0,0,23,8.105,16,1,20
7,1,0,28,2.105,13,0,21
7,0,0,21,2.305,16,1,22
7,1,1,13,2.241,16,1,23
7,1,1,21,2.314,13,1,24
7,1,0,9,3.233,10,0,25
7,1,1,16,2.432,13,1,26
7,0,0,11,2.121,13,1,27
7,0,1,21,2.297,10,0,28
7,0,0,8,2.01,13,1,29
7,0,1,17,3.089,13,0,30
7,1,1,13,2.425,16,1,31
7,1,1,5,3.753,16,1,32
7,0,1,15,2.193,13,0,33
7,1,0,24,3.792,16,0,34
7,1,1,17,2.321,19,1,35
7,1,1,18,3.001,19,1,36
7,1,1,14,2.929,16,1,37
7,0,1,28,7.112,13,0,38
7,0,1,17,2.618,16,0,39
7,1,0,10,2.193,19,0,40
7,0,1,9,2.161,22,0,41
7,1,1,13,1.864,25,1,42
7,0,0,13,2.193,25,1,43
7,1,1,16,1.985,22,1,44
7,0,1,26,3.049,19,0,45
7,0,1,18,4.233,22,0,46
7,0,0,11,2.593,25,1,47
7,0,0,16,3.304,25,1,48
7,1,1,17,4.817,22,1,49
7,0,0,13,2.343,19,1,50
7,1,0,18,2.858,16,0,51
7,0,1,7,6.343,19,0,52
7,0,0,13,3.705,22,1,53
7,1,1,8,3.254,22,1,54
7,1,1,19,4.017,19,1,55
7,0,1,13,2.994,16,0,56
7,1,1,18,2.402,19,1,57
7,1,1,8,7.039,19,1,58
7,1,0,6,2.217,16,0,59
7,1,1,11,3.225,19,1,60
8,1,0,46,4.3294,18,0,1
8,1,1,49,4.3805,21,1,2
8,1,0,49,5.7053,18,0,3
8,0,0,49,3.5994,21,1,4
8,0,0,49,3.8215,18,1,5
8,0,0,49,4.3148,15,1,6
8,1,1,50,2.8948,12,1,7
8,1,1,49,3.1652,12,1,8
8,0,0,49,3.2057,12,1,9
8,1,1,50,2.7648,9,1,10
8,0,1,50,2.9495,9,0,11
8,1,1,50,3.6734,12,1,12
8,0,0,50,2.5327,6,1,13
8,0,1,50,2.5492,3,0,14
8,1,1,49,2.9046,6,1,15
8,0,1,48,2.9835,1,0,16
8,1,1,50,2.6314,7,1,17
8,0,0,49,17.6912,1,1,18
